S,P,D,F,r_core_flag,rcore,Sscore,Pscore,Dscore,Fscore,Score
0.32,0.48,3.22,2.50,0.00,0.00,0.00206,0.00625,0.00097,0.00000,0.002321950
1.35,0.37,1.02,2.50,0.00,0.00,0.00834,0.00458,0.00009,0.00000,0.003252280
0.12,1.41,3.00,2.50,0.00,0.00,0.00621,0.00379,0.00086,0.00000,0.002714852
0.34,2.32,2.12,2.50,0.00,0.00,0.00523,0.00461,0.00007,0.00000,0.002478467
1.16,0.47,2.49,2.50,0.00,0.00,0.02007,0.00440,0.00032,0.00000,0.006196537
0.26,1.15,3.20,2.50,0.00,0.00,0.02193,0.00742,0.00162,0.00000,0.007742305
1.27,1.68,1.16,2.50,0.00,0.00,0.01216,0.00456,0.00006,0.00000,0.004196497
0.03,2.42,3.13,2.50,0.00,0.00,0.00190,0.00508,0.00088,0.00000,0.001964658
0.13,1.36,3.24,2.50,0.00,0.00,0.00717,0.00755,0.00125,0.00000,0.003990597
0.52,0.24,2.51,2.50,0.00,0.00,0.00383,0.00279,0.00020,0.00000,0.001706410
0.68,0.31,2.23,2.50,0.00,0.00,0.00471,0.00420,0.00008,0.00000,0.002248295
0.09,0.54,3.39,2.50,0.00,0.00,0.00386,0.00943,0.00126,0.00000,0.003639940
0.20,0.19,0.63,2.50,0.00,0.00,0.00566,0.00579,0.00009,0.00000,0.002885682
0.42,0.58,2.85,2.50,0.00,0.00,0.00247,0.00162,0.00048,0.00000,0.001142760
0.08,0.54,2.49,2.50,0.00,0.00,0.00383,0.00279,0.00020,0.00000,0.001706410
0.61,0.60,3.45,2.50,0.00,0.00,0.00492,0.01131,0.00144,0.00000,0.004416345
1.15,0.35,2.85,2.50,0.00,0.00,0.02012,0.00710,0.00065,0.00000,0.006966762
1.36,0.43,2.16,2.50,0.00,0.00,0.00776,0.00356,0.00005,0.00000,0.002842592
0.21,1.49,2.94,2.50,0.00,0.00,0.00476,0.00287,0.00074,0.00000,0.002090452
0.48,0.44,0.07,2.50,0.00,0.00,0.00563,0.00574,0.00010,0.00000,0.002865312
0.20,2.47,0.57,2.50,0.00,0.00,0.00628,0.00576,0.00008,0.00000,0.003029565
0.38,2.23,2.22,2.50,0.00,0.00,0.00490,0.00431,0.00008,0.00000,0.002320972
0.06,2.36,3.29,2.50,0.00,0.00,0.00276,0.00787,0.00113,0.00000,0.002938320
0.07,1.38,1.44,2.50,0.00,0.00,0.01074,0.00524,0.00020,0.00000,0.004044645
0.68,2.04,2.54,2.50,0.00,0.00,0.00369,0.00265,0.00022,0.00000,0.001639585
0.14,0.20,2.12,2.50,0.00,0.00,0.00497,0.00464,0.00007,0.00000,0.002419437
1.18,1.09,1.74,2.50,0.00,0.00,0.01667,0.01046,0.00066,0.00000,0.006948397
0.02,0.32,2.85,2.50,0.00,0.00,0.00247,0.00162,0.00048,0.00000,0.001142760
0.39,0.21,1.04,2.50,0.00,0.00,0.00566,0.00581,0.00009,0.00000,0.002889565
1.27,0.19,3.10,2.50,0.00,0.00,0.00683,0.00610,0.00086,0.00000,0.003447447
0.07,0.17,2.61,2.50,0.00,0.00,0.00341,0.00235,0.00027,0.00000,0.001507255
0.10,2.31,2.58,2.50,0.00,0.00,0.00381,0.00256,0.00026,0.00000,0.001657420
0.03,0.24,1.34,2.50,0.00,0.00,0.00566,0.00581,0.00009,0.00000,0.002888077
0.04,1.47,2.90,2.50,0.00,0.00,0.00557,0.00246,0.00071,0.00000,0.002183497
0.11,0.59,1.97,2.50,0.00,0.00,0.00525,0.00511,0.00007,0.00000,0.002608760
0.20,2.05,2.31,2.50,0.00,0.00,0.00445,0.00380,0.00011,0.00000,0.002089032
1.25,0.47,2.95,2.50,0.00,0.00,0.01023,0.00523,0.00069,0.00000,0.004036682
0.37,0.48,0.15,2.50,0.00,0.00,0.00563,0.00574,0.00010,0.00000,0.002865960
0.10,1.68,2.68,2.50,0.00,0.00,0.00381,0.00206,0.00037,0.00000,0.001562785
0.06,1.08,0.37,2.50,0.00,0.00,0.03383,0.00928,0.00124,0.00000,0.011086272
0.49,0.42,3.00,2.50,0.00,0.00,0.00171,0.00318,0.00069,0.00000,0.001393597
1.37,2.42,1.26,2.50,0.00,0.00,0.00859,0.00472,0.00008,0.00000,0.003347217
0.11,1.47,3.42,2.50,0.00,0.00,0.00426,0.01088,0.00149,0.00000,0.004156837
0.26,1.19,2.81,2.50,0.00,0.00,0.02112,0.00527,0.00103,0.00000,0.006856360
0.06,0.52,3.06,2.50,0.00,0.00,0.00156,0.00372,0.00074,0.00000,0.001506140
0.34,0.32,3.03,2.50,0.00,0.00,0.00171,0.00318,0.00069,0.00000,0.001393597
0.12,0.23,2.98,2.50,0.00,0.00,0.00188,0.00266,0.00064,0.00000,0.001294880
0.06,0.35,3.20,2.50,0.00,0.00,0.00206,0.00625,0.00097,0.00000,0.002321950
0.70,0.19,2.61,2.50,0.00,0.00,0.00341,0.00235,0.00027,0.00000,0.001507255
0.25,0.58,2.15,2.50,0.00,0.00,0.00491,0.00454,0.00007,0.00000,0.002380047
0.47,1.34,1.78,2.50,0.00,0.00,0.01221,0.00402,0.00033,0.00000,0.004139762
0.61,1.09,2.78,2.50,0.00,0.00,0.03001,0.00637,0.00143,0.00000,0.009452460
0.00,0.04,1.16,2.50,0.00,0.00,0.00566,0.00581,0.00009,0.00000,0.002890462
0.06,0.41,2.95,2.50,0.00,0.00,0.00204,0.00218,0.00060,0.00000,0.001202045
0.40,0.11,2.72,2.50,0.00,0.00,0.00284,0.00161,0.00038,0.00000,0.001208645
0.21,1.20,2.43,2.50,0.00,0.00,0.02169,0.00416,0.00082,0.00000,0.006669100
0.14,0.39,0.04,2.50,0.00,0.00,0.00563,0.00574,0.00010,0.00000,0.002865270
0.02,1.24,2.14,2.50,0.00,0.00,0.02016,0.00320,0.00070,0.00000,0.006016365
1.30,0.00,0.00,2.50,0.00,0.00,0.55082,1.05585,0.01843,0.00000,0.406274803
0.13,0.61,1.44,2.50,0.00,0.00,0.00565,0.00579,0.00008,0.00000,0.002882977
0.08,1.13,3.35,2.50,0.00,0.00,0.02407,0.00835,0.00193,0.00000,0.008589873
0.03,0.32,2.66,2.50,0.00,0.00,0.00309,0.00200,0.00032,0.00000,0.001351235
0.13,0.58,2.85,2.50,0.00,0.00,0.00247,0.00162,0.00048,0.00000,0.001142760
0.31,2.01,2.01,2.50,0.00,0.00,0.00521,0.00504,0.00007,0.00000,0.002582202
1.05,0.08,3.26,2.50,0.00,0.00,0.02707,0.01257,0.00129,0.00000,0.010233887
1.23,0.05,3.18,2.50,0.00,0.00,0.01044,0.00886,0.00104,0.00000,0.005082902
0.08,1.55,2.45,2.50,0.00,0.00,0.00579,0.00283,0.00028,0.00000,0.002224550
0.57,1.24,2.85,2.50,0.00,0.00,0.01931,0.00492,0.00099,0.00000,0.006305702
0.07,1.05,2.91,2.50,0.00,0.00,0.03989,0.01118,0.00193,0.00000,0.013250150
0.01,0.44,1.65,2.50,0.00,0.00,0.00559,0.00567,0.00008,0.00000,0.002834210
0.01,1.72,2.90,2.50,0.00,0.00,0.00274,0.00190,0.00059,0.00000,0.001307260
0.14,0.27,3.03,2.50,0.00,0.00,0.00171,0.00318,0.00069,0.00000,0.001393597
0.28,1.39,1.35,2.50,0.00,0.00,0.01025,0.00542,0.00017,0.00000,0.003960165
0.00,0.54,2.72,2.50,0.00,0.00,0.00284,0.00161,0.00038,0.00000,0.001208645
0.37,0.17,3.21,2.50,0.00,0.00,0.00206,0.00625,0.00097,0.00000,0.002321950
0.39,0.48,2.98,2.50,0.00,0.00,0.00188,0.00266,0.00064,0.00000,0.001294880
0.06,1.39,2.59,2.50,0.00,0.00,0.00804,0.00153,0.00047,0.00000,0.002510990
0.04,1.47,3.09,2.50,0.00,0.00,0.00479,0.00497,0.00094,0.00000,0.002676020
0.22,1.27,2.54,2.50,0.00,0.00,0.01747,0.00258,0.00071,0.00000,0.005188857
0.49,1.52,3.00,2.50,0.00,0.00,0.00413,0.00381,0.00082,0.00000,0.002188772
0.00,0.51,2.98,2.50,0.00,0.00,0.00188,0.00266,0.00064,0.00000,0.001294880
0.26,1.53,1.89,2.50,0.00,0.00,0.00743,0.00502,0.00013,0.00000,0.003142565
0.06,1.39,2.82,2.50,0.00,0.00,0.00736,0.00164,0.00067,0.00000,0.002417790
0.39,1.22,2.96,2.50,0.00,0.00,0.01975,0.00580,0.00112,0.00000,0.006668087
0.04,0.23,2.98,2.50,0.00,0.00,0.00188,0.00266,0.00064,0.00000,0.001294880
1.47,0.50,2.94,2.50,0.00,0.00,0.00282,0.00233,0.00060,0.00000,0.001436337
0.33,0.24,2.61,2.50,0.00,0.00,0.00341,0.00235,0.00027,0.00000,0.001507255
0.17,2.22,0.87,2.50,0.00,0.00,0.00575,0.00580,0.00009,0.00000,0.002910597
0.43,0.55,3.02,2.50,0.00,0.00,0.00171,0.00318,0.00069,0.00000,0.001393597
0.11,1.87,2.80,2.50,0.00,0.00,0.00272,0.00164,0.00045,0.00000,0.001203303
0.42,0.21,2.69,2.50,0.00,0.00,0.00295,0.00181,0.00035,0.00000,0.001278545
0.26,2.06,2.76,2.50,0.00,0.00,0.00271,0.00157,0.00041,0.00000,0.001173070
0.17,0.26,0.47,2.50,0.00,0.00,0.00565,0.00577,0.00010,0.00000,0.002878375
0.11,1.49,0.92,2.50,0.00,0.00,0.00851,0.00570,0.00011,0.00000,0.003578435
0.70,0.23,3.44,2.50,0.00,0.00,0.00438,0.01034,0.00135,0.00000,0.004017603
0.09,0.31,1.95,2.50,0.00,0.00,0.00529,0.00517,0.00007,0.00000,0.002633575
0.52,0.14,2.15,2.50,0.00,0.00,0.00491,0.00454,0.00007,0.00000,0.002380047
0.37,0.13,2.14,2.50,0.00,0.00,0.00497,0.00464,0.00007,0.00000,0.002419437
0.23,2.40,2.40,2.50,0.00,0.00,0.00461,0.00328,0.00017,0.00000,0.002016367
0.01,2.14,1.44,2.50,0.00,0.00,0.00567,0.00579,0.00008,0.00000,0.002884402
0.03,1.79,2.66,2.50,0.00,0.00,0.00339,0.00207,0.00034,0.00000,0.001451473
0.14,1.48,3.22,2.50,0.00,0.00,0.00387,0.00688,0.00111,0.00000,0.002964570
0.27,2.38,3.42,2.50,0.00,0.00,0.00419,0.01047,0.00137,0.00000,0.004008273
0.39,1.84,2.94,2.50,0.00,0.00,0.00224,0.00224,0.00061,0.00000,0.001273330
0.31,1.77,3.30,2.50,0.00,0.00,0.00270,0.00786,0.00114,0.00000,0.002923340
0.30,0.17,1.26,2.50,0.00,0.00,0.00566,0.00581,0.00009,0.00000,0.002890315
0.27,1.71,2.14,2.50,0.00,0.00,0.00554,0.00465,0.00009,0.00000,0.002567555
1.35,0.24,2.58,2.50,0.00,0.00,0.00629,0.00112,0.00024,0.00000,0.001915375
0.01,0.40,0.50,2.50,0.00,0.00,0.00565,0.00578,0.00009,0.00000,0.002879872
0.30,0.20,3.14,2.50,0.00,0.00,0.00163,0.00492,0.00085,0.00000,0.001849837
0.06,1.72,0.70,2.50,0.00,0.00,0.00632,0.00591,0.00008,0.00000,0.003077107
0.14,0.27,2.32,2.50,0.00,0.00,0.00447,0.00380,0.00011,0.00000,0.002092697
1.35,0.07,2.13,2.50,0.00,0.00,0.00782,0.00367,0.00005,0.00000,0.002885562
0.24,2.16,1.96,2.50,0.00,0.00,0.00532,0.00517,0.00007,0.00000,0.002639505
0.51,0.23,3.21,2.50,0.00,0.00,0.00206,0.00625,0.00097,0.00000,0.002321950
0.39,0.48,2.88,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.52,1.68,2.29,2.50,0.00,0.00,0.00530,0.00389,0.00015,0.00000,0.002335705
0.38,1.62,2.93,2.50,0.00,0.00,0.00323,0.00255,0.00067,0.00000,0.001612552
0.06,2.13,2.62,2.50,0.00,0.00,0.00327,0.00218,0.00029,0.00000,0.001433985
0.49,0.42,2.59,2.50,0.00,0.00,0.00341,0.00235,0.00027,0.00000,0.001507255
0.43,0.46,2.98,2.50,0.00,0.00,0.00188,0.00266,0.00064,0.00000,0.001294880
0.35,0.40,2.67,2.50,0.00,0.00,0.00309,0.00200,0.00032,0.00000,0.001351235
0.26,0.41,3.50,2.50,0.00,0.00,0.00549,0.01232,0.00153,0.00000,0.004837140
0.39,1.70,2.68,2.50,0.00,0.00,0.00371,0.00208,0.00037,0.00000,0.001537122
0.69,2.09,2.88,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001124520
1.06,1.09,2.96,2.50,0.00,0.00,0.02425,0.00363,0.00148,0.00000,0.007340270
0.70,1.79,2.23,2.50,0.00,0.00,0.00503,0.00421,0.00010,0.00000,0.002336900
0.43,2.09,2.42,2.50,0.00,0.00,0.00417,0.00330,0.00015,0.00000,0.001906510
0.66,2.06,2.76,2.50,0.00,0.00,0.00271,0.00157,0.00041,0.00000,0.001173070
0.67,2.31,2.79,2.50,0.00,0.00,0.00287,0.00170,0.00046,0.00000,0.001257397
1.15,1.85,2.55,2.50,0.00,0.00,0.02198,0.00528,0.00040,0.00000,0.006913640
0.61,2.03,2.28,2.50,0.00,0.00,0.00454,0.00394,0.00010,0.00000,0.002145267
1.06,2.00,3.09,2.50,0.00,0.00,0.02837,0.01090,0.00104,0.00000,0.010077345
0.70,2.38,2.87,2.50,0.00,0.00,0.00273,0.00180,0.00054,0.00000,0.001267570
0.37,2.29,3.35,2.50,0.00,0.00,0.00327,0.00865,0.00120,0.00000,0.003278858
0.50,2.33,2.82,2.50,0.00,0.00,0.00274,0.00173,0.00049,0.00000,0.001239905
0.44,2.12,3.02,2.50,0.00,0.00,0.00172,0.00319,0.00069,0.00000,0.001398882
0.32,0.55,2.91,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.27,0.52,2.94,2.50,0.00,0.00,0.00204,0.00218,0.00060,0.00000,0.001202045
0.43,1.80,2.42,2.50,0.00,0.00,0.00443,0.00331,0.00017,0.00000,0.001976975
0.36,0.71,2.55,2.50,0.00,0.00,0.00356,0.00250,0.00024,0.00000,0.001577385
0.55,0.24,2.31,2.50,0.00,0.00,0.00447,0.00380,0.00011,0.00000,0.002092697
0.00,0.60,2.13,2.50,0.00,0.00,0.00497,0.00464,0.00007,0.00000,0.002419437
0.46,0.23,2.83,2.50,0.00,0.00,0.00247,0.00162,0.00048,0.00000,0.001142760
0.43,0.51,2.97,2.50,0.00,0.00,0.00188,0.00266,0.00064,0.00000,0.001294880
0.20,0.53,2.68,2.50,0.00,0.00,0.00309,0.00200,0.00032,0.00000,0.001351235
0.38,0.57,3.12,2.50,0.00,0.00,0.00163,0.00492,0.00085,0.00000,0.001849837
0.24,2.13,2.55,2.50,0.00,0.00,0.00357,0.00250,0.00025,0.00000,0.001580150
0.43,0.38,2.76,2.50,0.00,0.00,0.00272,0.00158,0.00041,0.00000,0.001177258
0.35,1.61,2.98,2.50,0.00,0.00,0.00307,0.00303,0.00072,0.00000,0.001705257
0.54,0.52,2.86,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.22,1.36,3.04,2.50,0.00,0.00,0.00807,0.00443,0.00096,0.00000,0.003363517
0.49,1.42,2.98,2.50,0.00,0.00,0.00597,0.00333,0.00081,0.00000,0.002527125
0.39,0.52,2.93,2.50,0.00,0.00,0.00204,0.00218,0.00060,0.00000,0.001202045
0.25,0.59,2.80,2.50,0.00,0.00,0.00260,0.00160,0.00044,0.00000,0.001160188
0.38,0.52,2.97,2.50,0.00,0.00,0.00188,0.00266,0.00064,0.00000,0.001294880
0.37,0.36,3.08,2.50,0.00,0.00,0.00160,0.00430,0.00079,0.00000,0.001672873
0.42,0.37,2.67,2.50,0.00,0.00,0.00309,0.00200,0.00032,0.00000,0.001351235
0.00,1.45,2.76,2.50,0.00,0.00,0.00639,0.00158,0.00058,0.00000,0.002137718
0.50,1.25,2.51,2.50,0.00,0.00,0.01991,0.00375,0.00076,0.00000,0.006106245
0.64,1.62,2.82,2.50,0.00,0.00,0.00365,0.00178,0.00056,0.00000,0.001498077
0.14,0.29,2.95,2.50,0.00,0.00,0.00204,0.00218,0.00060,0.00000,0.001202045
0.39,1.64,2.87,2.50,0.00,0.00,0.00335,0.00182,0.00058,0.00000,0.001439390
0.65,1.49,2.81,2.50,0.00,0.00,0.00528,0.00166,0.00058,0.00000,0.001881233
0.23,0.31,2.99,2.50,0.00,0.00,0.00188,0.00266,0.00064,0.00000,0.001294880
0.49,0.65,1.21,2.50,0.00,0.00,0.00566,0.00581,0.00009,0.00000,0.002890635
0.41,1.19,2.67,2.50,0.00,0.00,0.02140,0.00475,0.00093,0.00000,0.006768527
0.34,0.51,3.00,2.50,0.00,0.00,0.00171,0.00318,0.00069,0.00000,0.001393597
0.56,1.89,2.87,2.50,0.00,0.00,0.00242,0.00168,0.00052,0.00000,0.001155850
0.18,0.41,2.94,2.50,0.00,0.00,0.00204,0.00218,0.00060,0.00000,0.001202045
0.53,0.32,2.46,2.50,0.00,0.00,0.00395,0.00294,0.00018,0.00000,0.001769302
0.17,1.09,2.84,2.50,0.00,0.00,0.02987,0.00618,0.00148,0.00000,0.009382967
0.35,0.47,2.74,2.50,0.00,0.00,0.00284,0.00161,0.00038,0.00000,0.001208645
0.40,1.34,2.82,2.50,0.00,0.00,0.01005,0.00199,0.00075,0.00000,0.003195780
0.35,0.71,2.83,2.50,0.00,0.00,0.00247,0.00162,0.00048,0.00000,0.001142760
0.18,0.42,2.89,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.01,1.61,2.91,2.50,0.00,0.00,0.00338,0.00209,0.00063,0.00000,0.001525325
0.20,1.95,2.79,2.50,0.00,0.00,0.00263,0.00161,0.00044,0.00000,0.001171917
0.38,0.65,2.84,2.50,0.00,0.00,0.00247,0.00162,0.00048,0.00000,0.001142760
0.01,0.64,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.49,1.45,2.78,2.50,0.00,0.00,0.00639,0.00158,0.00058,0.00000,0.002137718
0.38,0.55,2.93,2.50,0.00,0.00,0.00204,0.00218,0.00060,0.00000,0.001202045
0.48,0.28,2.83,2.50,0.00,0.00,0.00247,0.00162,0.00048,0.00000,0.001142760
0.48,0.55,3.00,2.50,0.00,0.00,0.00171,0.00318,0.00069,0.00000,0.001393597
0.28,0.38,2.56,2.50,0.00,0.00,0.00356,0.00250,0.00024,0.00000,0.001577385
0.25,1.33,3.25,2.50,0.00,0.00,0.00997,0.00806,0.00131,0.00000,0.004835525
0.26,0.54,2.99,2.50,0.00,0.00,0.00188,0.00266,0.00064,0.00000,0.001294880
0.24,0.32,2.86,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.05,1.37,2.88,2.50,0.00,0.00,0.00787,0.00199,0.00072,0.00000,0.002643690
0.26,0.53,2.80,2.50,0.00,0.00,0.00260,0.00160,0.00044,0.00000,0.001160188
0.18,0.68,3.02,2.50,0.00,0.00,0.00171,0.00318,0.00069,0.00000,0.001393597
0.09,1.64,3.05,2.50,0.00,0.00,0.00257,0.00404,0.00081,0.00000,0.001853062
0.38,0.71,2.94,2.50,0.00,0.00,0.00204,0.00218,0.00060,0.00000,0.001202045
0.63,1.94,2.80,2.50,0.00,0.00,0.00263,0.00161,0.00044,0.00000,0.001171917
0.52,1.28,2.76,2.50,0.00,0.00,0.01705,0.00341,0.00087,0.00000,0.005329665
0.24,0.63,2.75,2.50,0.00,0.00,0.00272,0.00158,0.00041,0.00000,0.001177258
0.51,0.04,2.85,2.50,0.00,0.00,0.00247,0.00162,0.00048,0.00000,0.001142760
0.46,0.29,2.83,2.50,0.00,0.00,0.00247,0.00162,0.00048,0.00000,0.001142760
0.18,0.11,2.87,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.38,0.60,2.81,2.50,0.00,0.00,0.00260,0.00160,0.00044,0.00000,0.001160188
0.43,0.39,2.87,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.23,0.52,2.99,2.50,0.00,0.00,0.00188,0.00266,0.00064,0.00000,0.001294880
0.55,0.43,2.44,2.50,0.00,0.00,0.00407,0.00313,0.00017,0.00000,0.001839435
0.37,0.13,2.99,2.50,0.00,0.00,0.00188,0.00266,0.00064,0.00000,0.001294880
0.50,0.08,2.89,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.25,1.31,3.00,2.50,0.00,0.00,0.01276,0.00489,0.00103,0.00000,0.004670270
0.49,1.36,2.74,2.50,0.00,0.00,0.00916,0.00116,0.00062,0.00000,0.002734127
0.45,0.59,2.84,2.50,0.00,0.00,0.00247,0.00162,0.00048,0.00000,0.001142760
0.37,1.71,3.29,2.50,0.00,0.00,0.00260,0.00791,0.00115,0.00000,0.002914200
0.02,1.54,2.93,2.50,0.00,0.00,0.00414,0.00278,0.00072,0.00000,0.001908280
0.62,0.33,2.86,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.20,0.17,2.88,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.64,0.59,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.06,0.58,2.81,2.50,0.00,0.00,0.00260,0.00160,0.00044,0.00000,0.001160188
0.12,0.24,3.00,2.50,0.00,0.00,0.00171,0.00318,0.00069,0.00000,0.001393597
0.01,1.57,2.90,2.50,0.00,0.00,0.00378,0.00221,0.00065,0.00000,0.001658633
0.14,1.65,2.83,2.50,0.00,0.00,0.00335,0.00179,0.00054,0.00000,0.001418445
0.38,0.58,2.85,2.50,0.00,0.00,0.00247,0.00162,0.00048,0.00000,0.001142760
0.38,0.68,2.81,2.50,0.00,0.00,0.00260,0.00160,0.00044,0.00000,0.001160188
0.16,0.42,2.85,2.50,0.00,0.00,0.00247,0.00162,0.00048,0.00000,0.001142760
0.17,1.27,3.01,2.50,0.00,0.00,0.01634,0.00543,0.00111,0.00000,0.005721412
0.60,0.66,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.41,0.45,3.02,2.50,0.00,0.00,0.00171,0.00318,0.00069,0.00000,0.001393597
0.30,1.19,2.53,2.50,0.00,0.00,0.02159,0.00437,0.00085,0.00000,0.006703217
0.26,0.32,3.09,2.50,0.00,0.00,0.00160,0.00430,0.00079,0.00000,0.001672873
0.51,0.40,2.72,2.50,0.00,0.00,0.00284,0.00161,0.00038,0.00000,0.001208645
0.49,0.64,2.99,2.50,0.00,0.00,0.00188,0.00266,0.00064,0.00000,0.001294880
0.36,0.47,2.86,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.24,0.61,3.01,2.50,0.00,0.00,0.00171,0.00318,0.00069,0.00000,0.001393597
0.39,0.53,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.41,0.65,3.37,2.50,0.00,0.00,0.00386,0.00943,0.00126,0.00000,0.003639940
0.38,0.52,2.89,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.43,0.55,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.20,0.66,3.02,2.50,0.00,0.00,0.00171,0.00318,0.00069,0.00000,0.001393597
0.12,0.53,2.91,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.21,0.34,2.88,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.24,0.43,2.92,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.26,0.53,2.85,2.50,0.00,0.00,0.00247,0.00162,0.00048,0.00000,0.001142760
0.14,0.63,2.83,2.50,0.00,0.00,0.00247,0.00162,0.00048,0.00000,0.001142760
0.18,0.31,2.87,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.45,0.69,2.92,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.43,0.39,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.18,0.57,2.85,2.50,0.00,0.00,0.00247,0.00162,0.00048,0.00000,0.001142760
0.20,1.44,2.92,2.50,0.00,0.00,0.00590,0.00244,0.00072,0.00000,0.002266690
0.34,0.70,3.00,2.50,0.00,0.00,0.00171,0.00318,0.00069,0.00000,0.001393597
0.46,0.68,2.87,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.06,0.51,2.87,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.43,0.64,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.23,0.57,2.92,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.19,0.33,2.89,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.48,0.41,2.80,2.50,0.00,0.00,0.00260,0.00160,0.00044,0.00000,0.001160188
0.29,0.61,2.88,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.35,0.55,2.91,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.18,0.71,2.96,2.50,0.00,0.00,0.00204,0.00218,0.00060,0.00000,0.001202045
0.32,0.39,2.92,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.15,0.39,3.03,2.50,0.00,0.00,0.00171,0.00318,0.00069,0.00000,0.001393597
0.30,0.30,2.88,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.38,0.69,2.84,2.50,0.00,0.00,0.00247,0.00162,0.00048,0.00000,0.001142760
0.29,0.54,2.85,2.50,0.00,0.00,0.00247,0.00162,0.00048,0.00000,0.001142760
0.01,0.53,2.97,2.50,0.00,0.00,0.00188,0.00266,0.00064,0.00000,0.001294880
1.08,0.15,2.93,2.50,0.00,0.00,0.02717,0.00912,0.00081,0.00000,0.009276815
0.04,0.38,2.83,2.50,0.00,0.00,0.00247,0.00162,0.00048,0.00000,0.001142760
0.47,0.63,3.03,2.50,0.00,0.00,0.00171,0.00318,0.00069,0.00000,0.001393597
0.43,0.37,2.92,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.44,0.56,2.78,2.50,0.00,0.00,0.00272,0.00158,0.00041,0.00000,0.001177258
0.17,0.47,2.88,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.32,0.41,3.01,2.50,0.00,0.00,0.00171,0.00318,0.00069,0.00000,0.001393597
0.27,0.69,2.92,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.26,0.33,2.84,2.50,0.00,0.00,0.00247,0.00162,0.00048,0.00000,0.001142760
0.44,0.09,2.83,2.50,0.00,0.00,0.00247,0.00162,0.00048,0.00000,0.001142760
0.43,0.55,2.88,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.28,0.55,3.02,2.50,0.00,0.00,0.00171,0.00318,0.00069,0.00000,0.001393597
0.31,0.53,2.89,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.21,0.34,2.91,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.38,0.58,2.76,2.50,0.00,0.00,0.00272,0.00158,0.00041,0.00000,0.001177258
0.34,0.62,2.85,2.50,0.00,0.00,0.00247,0.00162,0.00048,0.00000,0.001142760
0.29,0.60,3.01,2.50,0.00,0.00,0.00171,0.00318,0.00069,0.00000,0.001393597
0.32,0.34,2.92,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.55,0.69,2.85,2.50,0.00,0.00,0.00247,0.00162,0.00048,0.00000,0.001142760
