rs,rp,rd,rf,r_core_flag,rcore,DeltaE,DeltaEig,hardness,score
1.18209,0.19773,1.79014,0.00000,1.00000,1.60956,0.00579,0.01355,0.02236,0.04169985
1.22151,1.15084,2.30008,0.00000,1.00000,1.49899,0.00828,0.01419,0.04472,0.06719237
2.46633,1.41901,1.35713,0.00000,1.00000,1.99357,0.04151,0.06919,0.02236,0.13305961
2.43947,2.33250,0.64166,0.00000,1.00000,2.86643,0.03419,0.06206,0.02236,0.11861161
0.32891,2.33250,0.64166,0.00000,1.00000,2.86643,0.01025,0.00801,0.02236,0.04062323
0.32891,2.82167,0.64166,0.00000,1.00000,2.86643,0.01036,0.00877,0.02236,0.04149199
0.32891,2.82167,1.39758,0.00000,1.00000,2.86643,0.01027,0.00878,0.00003,0.01907741
0.32891,2.82167,1.39758,0.00000,1.00000,2.55819,0.00964,0.00866,0.00003,0.01832893
1.26538,0.36329,1.06606,0.00000,1.00000,1.28333,0.00635,0.01180,0.04477,0.06291989
1.43698,1.69116,0.82481,0.00000,1.00000,1.19226,0.00803,0.00947,0.02242,0.03992148
0.97961,0.13086,2.91826,0.00000,1.00000,0.50045,0.04941,0.06396,0.02236,0.13572907
0.54986,1.86766,2.30347,0.00000,1.00000,0.95622,0.00847,0.00876,0.02236,0.03959482
1.11458,1.86766,2.30347,0.00000,1.00000,0.95622,0.00570,0.01899,0.02236,0.04704777
1.11458,1.53426,2.30347,0.00000,1.00000,0.95622,0.00579,0.01892,0.04472,0.06943773
1.11458,1.53426,2.42883,0.00000,1.00000,0.95622,0.00595,0.01890,0.04472,0.06957066
1.11458,1.53426,2.42883,0.00000,1.00000,1.95327,0.00921,0.01711,0.02236,0.04868428
0.00006,2.17302,1.50487,0.00000,1.00000,0.33508,0.00847,0.00852,0.02236,0.03935379
1.66767,2.77702,2.50216,0.00000,1.00000,1.33237,0.00896,0.01010,0.00000,0.01906462
2.26485,0.34241,3.33445,0.00000,1.00000,2.40916,0.02610,0.04479,0.00000,0.07089132
