rs,rp,rd,rf,r_core_flag,rcore,DeltaE,DeltaEig,hardness,score
0.04052,2.00191,2.62723,0.00000,1.00000,2.36181,0.00515,0.00649,0.00000,0.01164145
0.04052,2.00191,2.62723,0.00000,1.00000,0.88898,0.00820,0.00821,0.00040,0.01680643
1.19164,1.76975,3.30585,0.00000,1.00000,0.55335,0.02405,0.02293,0.02245,0.06942876
0.51119,1.49043,1.43097,0.00000,1.00000,1.33717,0.00642,0.00931,0.06709,0.08281379
1.91551,2.46640,2.44097,0.00000,1.00000,0.92143,0.01015,0.00989,0.00033,0.02036813
2.39391,2.46640,2.44097,0.00000,1.00000,0.92143,0.03796,0.03186,0.00008,0.06989871
2.39391,0.52282,2.44097,0.00000,1.00000,0.92143,0.03957,0.03271,0.00008,0.07235996
2.39391,0.52282,0.29982,0.00000,1.00000,0.92143,0.03957,0.03271,0.02241,0.09469282
2.39391,0.52282,0.29982,0.00000,1.00000,2.26685,0.03569,0.03046,0.02236,0.08851210
1.89648,1.68089,1.62725,0.00000,1.00000,2.45978,0.00596,0.00765,0.00027,0.01387933
1.16780,1.45369,2.90238,0.00000,1.00000,2.57703,0.02111,0.02701,0.05220,0.10031676
1.13390,2.27990,2.10810,0.00000,1.00000,2.38819,0.02631,0.03171,0.02914,0.08716085
0.22846,2.27990,2.10810,0.00000,1.00000,2.38819,0.00486,0.00655,0.00000,0.01140867
0.22846,2.27990,2.14457,0.00000,1.00000,2.38819,0.00486,0.00655,0.00000,0.01140867
0.22846,2.27990,2.14457,0.00000,1.00000,1.13536,0.00736,0.00777,0.00031,0.01544277
1.17810,1.25453,0.02373,0.00000,1.00000,1.46307,0.02003,0.02673,0.06709,0.11384759
1.18322,1.08286,0.82508,0.00000,1.00000,2.16935,0.02131,0.03521,0.06709,0.12360385
1.85001,1.08286,0.82508,0.00000,1.00000,2.16935,0.01354,0.02358,0.04472,0.08184710
1.85001,1.60943,0.82508,0.00000,1.00000,2.16935,0.00629,0.00912,0.02483,0.04024511
1.85001,1.60943,2.88097,0.00000,1.00000,2.16935,0.00629,0.00912,0.00247,0.01788314
1.85001,1.60943,2.88097,0.00000,1.00000,0.76831,0.00816,0.00902,0.05768,0.07486174
1.80536,0.64933,2.09474,0.00000,1.00000,1.86572,0.00714,0.00864,0.00000,0.01577612
0.39260,0.33484,0.22488,0.00000,1.00000,2.41321,0.00510,0.00616,0.02236,0.03362158
1.05077,1.61222,0.42897,0.00000,1.00000,2.36964,0.09189,0.12024,0.05768,0.26980411
0.70882,0.40620,1.81780,0.00000,1.00000,1.72836,0.00664,0.00837,0.00000,0.01500877
1.82017,0.40620,1.81780,0.00000,1.00000,1.72836,0.00782,0.00881,0.00000,0.01663450
1.82017,1.66464,1.81780,0.00000,1.00000,1.72836,0.00680,0.00968,0.02236,0.03884594
1.82017,1.66464,0.32125,0.00000,1.00000,1.72836,0.00680,0.00968,0.04472,0.06120772
1.82017,1.66464,0.32125,0.00000,1.00000,0.01629,0.00819,0.00870,0.06709,0.08398049
0.69677,2.90566,3.03101,0.00000,1.00000,1.60189,0.00542,0.00954,0.00000,0.01496213
2.14110,2.23526,0.02546,0.00000,1.00000,2.69542,0.01640,0.01441,0.02236,0.05317172
0.27284,2.22960,1.69195,0.00000,1.00000,2.59514,0.00461,0.00533,0.00000,0.00993781
0.41529,2.22960,1.69195,0.00000,1.00000,2.59514,0.00461,0.00533,0.00000,0.00993781
0.41529,0.50521,1.69195,0.00000,1.00000,2.59514,0.00482,0.00521,0.00000,0.01003183
0.41529,0.50521,3.17185,0.00000,1.00000,2.59514,0.00482,0.00521,0.00000,0.01003181
