rs,rp,rd,rf,r_core_flag,rcore,DeltaE,DeltaEig,hardness,score
1.49173,2.69629,2.01968,0.00000,1.00000,0.00000,0.07286,0.12890,0.00001,0.20176872
0.81299,2.77379,3.15500,0.00000,1.00000,0.00000,0.07373,0.13136,0.02310,0.22819337
0.04486,2.40481,0.95351,0.00000,1.00000,0.00000,0.04184,0.07421,0.03532,0.15136702
2.34369,0.09273,0.46058,0.00000,1.00000,0.00000,0.08202,0.10981,0.06709,0.25891705
0.20066,0.09273,0.46058,0.00000,1.00000,0.00000,0.01013,0.01444,0.05768,0.08225017
0.20066,2.19144,0.46058,0.00000,1.00000,0.00000,0.02800,0.05185,0.03532,0.11517026
0.20066,2.19144,2.79036,0.00000,1.00000,0.00000,0.02800,0.05185,0.01295,0.09280840
0.58939,1.00938,1.60298,0.00000,1.00000,0.00000,0.05621,0.07988,0.03065,0.16674362
0.36086,0.27362,1.91770,0.00000,1.00000,0.00000,0.00835,0.01294,0.03537,0.05665767
0.85833,0.29246,2.90763,0.00000,1.00000,0.00000,0.00920,0.01417,0.06709,0.09045625
2.05033,0.29246,2.90763,0.00000,1.00000,0.00000,0.05351,0.07506,0.06709,0.19565505
2.05033,0.60374,2.90763,0.00000,1.00000,0.00000,0.05305,0.07403,0.05768,0.18476031
2.05033,0.60374,2.09311,0.00000,1.00000,0.00000,0.05305,0.07403,0.05768,0.18476031
2.45371,0.12717,3.05436,0.00000,1.00000,0.00000,0.09087,0.12076,0.06709,0.27872045
1.27766,0.91446,2.03693,0.00000,1.00000,0.00000,0.00941,0.01509,0.04472,0.06921907
0.07755,2.80648,1.40489,0.00000,1.00000,0.00000,0.08227,0.13826,0.00747,0.22800606
0.32442,2.80648,1.40489,0.00000,1.00000,0.00000,0.08227,0.13826,0.00747,0.22800606
0.32442,0.73937,1.40489,0.00000,1.00000,0.00000,0.00723,0.01194,0.06709,0.08625711
0.32442,0.73937,3.10120,0.00000,1.00000,0.00000,0.00723,0.01194,0.06709,0.08625711
1.94808,0.31761,0.35336,0.00000,1.00000,0.00000,0.04517,0.06359,0.06709,0.17584149
1.86277,1.64100,2.10795,0.00000,1.00000,0.00000,0.04362,0.06563,0.00002,0.10926576
2.14209,1.64100,2.10795,0.00000,1.00000,0.00000,0.06582,0.09343,0.00001,0.15925796
2.14209,1.78993,2.10795,0.00000,1.00000,0.00000,0.06780,0.09692,0.00000,0.16472452
2.14209,1.78993,2.01064,0.00000,1.00000,0.00000,0.06780,0.09692,0.00000,0.16472452
2.44610,1.10813,1.55555,0.00000,1.00000,0.00000,0.08504,0.11545,0.02236,0.22284778
0.77579,2.26253,2.65479,0.00000,1.00000,0.00000,0.03062,0.05780,0.02914,0.11755529
0.77579,1.89520,2.65479,0.00000,1.00000,0.00000,0.01856,0.03633,0.02530,0.08019351
0.77579,1.89520,1.27371,0.00000,1.00000,0.00000,0.01856,0.03633,0.02365,0.07853621
1.04553,1.33896,0.82200,0.00000,1.00000,0.00000,0.00834,0.01437,0.03962,0.06232831
1.07884,1.96706,3.13531,0.00000,1.00000,0.00000,0.01713,0.03326,0.02237,0.07275192
2.07392,2.52235,0.13304,0.00000,1.00000,0.00000,0.09586,0.15408,0.02236,0.27230207
0.85044,1.96706,3.13531,0.00000,1.00000,0.00000,0.01979,0.03460,0.02693,0.08131973
0.85044,0.98599,3.13531,0.00000,1.00000,0.00000,0.00976,0.01610,0.04472,0.07058361
0.85044,0.98599,0.93320,0.00000,1.00000,0.00000,0.00976,0.01610,0.04488,0.07073711
1.31042,0.03702,2.57871,0.00000,1.00000,0.00000,0.01279,0.01791,0.06709,0.09778731
0.96266,2.20336,3.19773,0.00000,1.00000,0.00000,0.02793,0.05145,0.02236,0.10174558
0.29715,0.67172,1.50028,0.00000,1.00000,0.00000,0.00724,0.01192,0.06709,0.08624799
0.70944,0.67172,1.50028,0.00000,1.00000,0.00000,0.02500,0.03816,0.06709,0.13024663
0.70944,0.15487,1.50028,0.00000,1.00000,0.00000,0.02374,0.03732,0.06709,0.12814479
0.70944,0.15487,2.38531,0.00000,1.00000,0.00000,0.02374,0.03732,0.06709,0.12814479
1.33469,1.66351,1.19956,0.00000,1.00000,0.00000,0.01621,0.02631,0.00082,0.04333726
1.52453,2.84427,1.49092,0.00000,1.00000,0.00000,0.09209,0.15767,0.00000,0.24976233
0.14018,2.37628,1.73127,0.00000,1.00000,0.00000,0.03951,0.07046,0.01295,0.12292062
0.97480,2.37628,1.73127,0.00000,1.00000,0.00000,0.03954,0.06999,0.02236,0.13189124
0.97480,2.08842,1.73127,0.00000,1.00000,0.00000,0.02228,0.04210,0.02237,0.08674766
