S,P,D,F,r_core_flag,rcore,Sscore,Pscore,Dscore,Fscore,Score
0.23,2.48,2.22,0.25,0.00,0.00,0.00293,0.00122,0.00040,0.00000,0.001139885
0.33,1.28,2.18,0.25,0.00,0.00,0.00484,0.00138,0.00042,0.00000,0.001662232
0.45,0.13,2.43,0.25,0.00,0.00,0.00112,0.00251,0.00052,0.00000,0.001036593
0.31,1.81,2.17,0.25,0.00,0.00,0.00111,0.00123,0.00023,0.00000,0.000644020
0.17,1.69,1.90,0.25,0.00,0.00,0.00241,0.00333,0.00007,0.00000,0.001452468
0.43,0.04,2.08,0.25,0.00,0.00,0.00159,0.00197,0.00017,0.00000,0.000931853
1.17,2.33,2.35,0.25,0.00,0.00,0.00805,0.00295,0.00055,0.00000,0.002889015
0.45,0.96,2.51,0.25,0.00,0.00,0.02444,0.00601,0.00158,0.00000,0.008007052
0.48,1.29,2.19,0.25,0.00,0.00,0.00442,0.00106,0.00044,0.00000,0.001480310
0.33,0.32,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.40,1.30,2.23,0.25,0.00,0.00,0.00427,0.00085,0.00046,0.00000,0.001393263
0.39,2.30,2.16,0.25,0.00,0.00,0.00252,0.00142,0.00031,0.00000,0.001060948
0.21,1.88,2.27,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000363755
0.21,1.36,2.48,0.25,0.00,0.00,0.00155,0.00372,0.00073,0.00000,0.001499553
0.25,0.29,2.36,0.25,0.00,0.00,0.00063,0.00164,0.00044,0.00000,0.000677080
0.37,0.29,1.97,0.25,0.00,0.00,0.00212,0.00289,0.00009,0.00000,0.001277638
0.20,2.40,2.52,0.25,0.00,0.00,0.00099,0.00412,0.00075,0.00000,0.001464233
0.27,0.27,2.29,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.40,0.36,2.35,0.25,0.00,0.00,0.00063,0.00164,0.00044,0.00000,0.000677080
0.17,0.02,2.37,0.25,0.00,0.00,0.00063,0.00164,0.00044,0.00000,0.000677080
0.33,0.39,2.26,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.24,0.47,2.37,0.25,0.00,0.00,0.00063,0.00164,0.00044,0.00000,0.000677080
0.22,1.66,2.33,0.25,0.00,0.00,0.00052,0.00124,0.00041,0.00000,0.000543490
0.32,1.94,2.37,0.25,0.00,0.00,0.00059,0.00166,0.00044,0.00000,0.000674955
0.48,0.30,2.28,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.30,1.01,2.29,0.25,0.00,0.00,0.02036,0.00329,0.00113,0.00000,0.006197598
0.49,0.40,2.28,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.49,1.15,2.35,0.25,0.00,0.00,0.01284,0.00359,0.00092,0.00000,0.004336468
0.27,2.04,2.17,0.25,0.00,0.00,0.00148,0.00128,0.00025,0.00000,0.000751948
0.34,1.20,2.26,0.25,0.00,0.00,0.00720,0.00116,0.00060,0.00000,0.002241973
0.10,1.08,2.28,0.25,0.00,0.00,0.01699,0.00350,0.00097,0.00000,0.005363850
0.38,1.28,2.28,0.25,0.00,0.00,0.00418,0.00094,0.00052,0.00000,0.001411660
0.24,1.22,2.44,0.25,0.00,0.00,0.00507,0.00305,0.00079,0.00000,0.002230178
0.31,0.29,2.24,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.23,0.45,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.31,0.51,2.40,0.25,0.00,0.00,0.00087,0.00206,0.00048,0.00000,0.000851563
0.20,0.44,2.29,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
1.40,2.45,2.34,0.25,0.00,0.00,0.00209,0.00136,0.00051,0.00000,0.000988305
0.54,0.28,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.52,1.40,1.46,0.25,0.00,0.00,0.00516,0.00512,0.00006,0.00000,0.002587740
0.65,1.42,1.93,0.25,0.00,0.00,0.00376,0.00319,0.00017,0.00000,0.001781628
1.16,1.74,2.08,0.25,0.00,0.00,0.00915,0.00166,0.00018,0.00000,0.002748555
0.38,1.29,2.21,0.25,0.00,0.00,0.00427,0.00085,0.00046,0.00000,0.001393263
0.36,1.64,2.02,0.25,0.00,0.00,0.00206,0.00259,0.00013,0.00000,0.001194985
1.47,1.70,2.28,0.25,0.00,0.00,0.00057,0.00055,0.00034,0.00000,0.000365250
0.47,0.19,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.51,0.23,2.18,0.25,0.00,0.00,0.00117,0.00126,0.00024,0.00000,0.000666288
0.40,0.53,2.16,0.25,0.00,0.00,0.00117,0.00126,0.00024,0.00000,0.000666288
0.63,1.70,2.32,0.25,0.00,0.00,0.00054,0.00087,0.00037,0.00000,0.000446473
0.23,0.20,2.04,0.25,0.00,0.00,0.00182,0.00237,0.00014,0.00000,0.001083138
0.25,0.29,2.23,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.47,0.42,1.83,0.25,0.00,0.00,0.00258,0.00367,0.00005,0.00000,0.001574855
0.55,1.62,2.38,0.25,0.00,0.00,0.00076,0.00206,0.00049,0.00000,0.000827230
0.35,1.90,2.27,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000363755
0.57,1.21,2.18,0.25,0.00,0.00,0.00763,0.00122,0.00054,0.00000,0.002347870
0.36,0.09,2.24,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.63,1.78,2.39,0.25,0.00,0.00,0.00090,0.00206,0.00047,0.00000,0.000860360
0.27,0.09,1.97,0.25,0.00,0.00,0.00212,0.00289,0.00009,0.00000,0.001277638
0.39,0.28,2.25,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.54,0.18,2.17,0.25,0.00,0.00,0.00117,0.00126,0.00024,0.00000,0.000666288
0.42,0.14,2.21,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.48,1.92,2.34,0.25,0.00,0.00,0.00053,0.00126,0.00041,0.00000,0.000549240
1.29,0.32,2.31,0.25,0.00,0.00,0.00194,0.00131,0.00036,0.00000,0.000902940
0.55,1.87,1.73,0.25,0.00,0.00,0.00276,0.00402,0.00004,0.00000,0.001703600
0.53,0.15,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.62,1.58,2.28,0.25,0.00,0.00,0.00081,0.00054,0.00036,0.00000,0.000427635
0.31,2.09,2.27,0.25,0.00,0.00,0.00095,0.00057,0.00037,0.00000,0.000471210
0.50,1.74,2.22,0.25,0.00,0.00,0.00083,0.00069,0.00028,0.00000,0.000450630
0.56,1.71,2.13,0.25,0.00,0.00,0.00132,0.00151,0.00021,0.00000,0.000760370
0.40,0.45,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.61,0.29,2.30,0.25,0.00,0.00,0.00054,0.00087,0.00037,0.00000,0.000446473
0.20,0.24,2.51,0.25,0.00,0.00,0.00198,0.00402,0.00065,0.00000,0.001660190
0.61,0.20,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.61,0.11,2.26,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.48,0.19,2.21,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.36,0.59,2.18,0.25,0.00,0.00,0.00117,0.00126,0.00024,0.00000,0.000666288
1.47,2.11,2.28,0.25,0.00,0.00,0.00104,0.00057,0.00037,0.00000,0.000495382
0.15,2.26,2.21,0.25,0.00,0.00,0.00195,0.00080,0.00035,0.00000,0.000774330
0.40,2.04,2.21,0.25,0.00,0.00,0.00116,0.00072,0.00030,0.00000,0.000544768
0.52,0.20,2.30,0.25,0.00,0.00,0.00054,0.00087,0.00037,0.00000,0.000446473
0.49,0.20,2.22,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.42,0.37,2.22,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.65,0.27,2.20,0.25,0.00,0.00,0.00102,0.00099,0.00026,0.00000,0.000566173
0.38,0.20,2.34,0.25,0.00,0.00,0.00053,0.00124,0.00040,0.00000,0.000544722
0.36,0.25,2.24,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.60,0.37,2.46,0.25,0.00,0.00,0.00139,0.00298,0.00056,0.00000,0.001230633
0.27,1.57,2.01,0.25,0.00,0.00,0.00234,0.00266,0.00014,0.00000,0.001286410
0.63,1.09,2.26,0.25,0.00,0.00,0.01659,0.00349,0.00092,0.00000,0.005249788
0.54,0.32,2.24,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.55,1.38,1.96,0.25,0.00,0.00,0.00413,0.00298,0.00021,0.00000,0.001829960
0.97,0.00,2.26,0.25,0.00,0.00,0.03774,0.00988,0.00055,0.00000,0.012042943
0.58,1.71,1.73,0.25,0.00,0.00,0.00280,0.00404,0.00004,0.00000,0.001720033
0.42,0.18,2.25,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.31,2.44,2.26,0.25,0.00,0.00,0.00264,0.00098,0.00042,0.00000,0.001010182
0.47,0.22,2.44,0.25,0.00,0.00,0.00139,0.00298,0.00056,0.00000,0.001230633
0.61,1.09,2.22,0.25,0.00,0.00,0.01664,0.00339,0.00090,0.00000,0.005232525
0.34,0.45,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.49,1.60,2.31,0.25,0.00,0.00,0.00053,0.00087,0.00039,0.00000,0.000447643
0.60,0.35,2.34,0.25,0.00,0.00,0.00053,0.00124,0.00040,0.00000,0.000544722
0.61,0.04,2.26,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.08,0.06,2.24,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.40,0.04,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.48,0.21,2.25,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.62,1.81,2.28,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000364495
0.63,1.99,2.34,0.25,0.00,0.00,0.00052,0.00127,0.00041,0.00000,0.000550718
1.33,1.58,2.28,0.25,0.00,0.00,0.00140,0.00080,0.00035,0.00000,0.000636308
0.52,1.65,2.21,0.25,0.00,0.00,0.00098,0.00073,0.00029,0.00000,0.000500568
0.21,1.74,2.14,0.25,0.00,0.00,0.00129,0.00150,0.00021,0.00000,0.000751190
0.57,0.34,2.29,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.59,1.47,2.20,0.25,0.00,0.00,0.00200,0.00111,0.00032,0.00000,0.000859090
0.65,0.17,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.27,0.17,2.29,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.57,0.53,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.36,1.13,2.22,0.25,0.00,0.00,0.01446,0.00321,0.00083,0.00000,0.004623888
0.36,0.39,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.62,1.67,2.29,0.25,0.00,0.00,0.00056,0.00055,0.00035,0.00000,0.000363968
0.64,1.62,2.27,0.25,0.00,0.00,0.00067,0.00054,0.00035,0.00000,0.000391170
1.33,1.58,2.28,0.25,0.00,0.00,0.00140,0.00080,0.00035,0.00000,0.000636308
0.49,0.18,2.44,0.25,0.00,0.00,0.00139,0.00298,0.00056,0.00000,0.001230633
0.32,0.15,2.30,0.25,0.00,0.00,0.00054,0.00087,0.00037,0.00000,0.000446473
0.43,2.09,2.26,0.25,0.00,0.00,0.00114,0.00044,0.00034,0.00000,0.000479430
0.51,0.18,2.44,0.25,0.00,0.00,0.00139,0.00298,0.00056,0.00000,0.001230633
0.31,0.29,2.22,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.61,0.08,2.22,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.56,1.00,2.29,0.25,0.00,0.00,0.02149,0.00397,0.00118,0.00000,0.006660125
0.16,1.56,2.25,0.25,0.00,0.00,0.00108,0.00050,0.00034,0.00000,0.000479613
0.41,0.44,2.32,0.25,0.00,0.00,0.00054,0.00087,0.00037,0.00000,0.000446473
0.41,0.35,2.34,0.25,0.00,0.00,0.00053,0.00124,0.00040,0.00000,0.000544722
0.08,1.67,2.20,0.25,0.00,0.00,0.00110,0.00101,0.00026,0.00000,0.000591250
0.65,1.08,2.27,0.25,0.00,0.00,0.01699,0.00350,0.00097,0.00000,0.005363850
0.61,1.35,2.28,0.25,0.00,0.00,0.00303,0.00089,0.00049,0.00000,0.001101803
0.57,1.14,2.36,0.25,0.00,0.00,0.01284,0.00359,0.00092,0.00000,0.004336468
0.46,0.12,2.23,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.47,0.19,2.68,0.25,0.00,0.00,0.00379,0.00722,0.00093,0.00000,0.002984585
0.51,1.27,2.24,0.25,0.00,0.00,0.00464,0.00084,0.00050,0.00000,0.001496600
0.49,1.26,2.28,0.25,0.00,0.00,0.00446,0.00091,0.00053,0.00000,0.001474410
0.47,0.36,2.20,0.25,0.00,0.00,0.00102,0.00099,0.00026,0.00000,0.000566173
0.59,0.34,2.26,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.25,0.16,2.23,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.59,0.53,2.21,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.27,1.14,2.29,0.25,0.00,0.00,0.01307,0.00314,0.00084,0.00000,0.004262010
0.65,0.18,2.38,0.25,0.00,0.00,0.00087,0.00206,0.00048,0.00000,0.000851563
0.65,0.29,1.95,0.25,0.00,0.00,0.00212,0.00289,0.00009,0.00000,0.001277638
0.60,0.22,2.38,0.25,0.00,0.00,0.00087,0.00206,0.00048,0.00000,0.000851563
0.62,2.49,2.27,0.25,0.00,0.00,0.00257,0.00090,0.00046,0.00000,0.000981527
0.64,0.03,2.22,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
1.20,1.10,2.29,0.25,0.00,0.00,0.00807,0.00180,0.00078,0.00000,0.002664625
0.49,1.08,2.28,0.25,0.00,0.00,0.01699,0.00350,0.00097,0.00000,0.005363850
0.41,1.92,2.34,0.25,0.00,0.00,0.00053,0.00126,0.00041,0.00000,0.000549240
0.37,2.04,2.28,0.25,0.00,0.00,0.00079,0.00055,0.00036,0.00000,0.000425380
0.53,0.13,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.64,1.17,2.24,0.25,0.00,0.00,0.01011,0.00207,0.00071,0.00000,0.003224695
0.62,0.31,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.50,0.93,2.25,0.25,0.00,0.00,0.03273,0.01760,0.00152,0.00000,0.012962895
0.59,1.21,2.27,0.25,0.00,0.00,0.00703,0.00133,0.00063,0.00000,0.002248340
0.61,0.30,2.35,0.25,0.00,0.00,0.00063,0.00164,0.00044,0.00000,0.000677080
0.20,0.06,2.29,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.55,1.35,2.21,0.25,0.00,0.00,0.00339,0.00076,0.00043,0.00000,0.001146490
0.61,0.01,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.58,0.06,2.21,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.65,0.94,2.31,0.25,0.00,0.00,0.02991,0.01364,0.00149,0.00000,0.011259732
0.58,0.04,2.23,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.65,0.59,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.59,0.22,2.28,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.47,2.15,2.27,0.25,0.00,0.00,0.00114,0.00058,0.00038,0.00000,0.000524450
0.52,0.03,2.23,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.56,1.65,2.27,0.25,0.00,0.00,0.00061,0.00054,0.00035,0.00000,0.000376518
0.46,2.10,2.27,0.25,0.00,0.00,0.00104,0.00057,0.00037,0.00000,0.000496955
0.55,2.44,2.25,0.25,0.00,0.00,0.00264,0.00098,0.00042,0.00000,0.001010182
0.48,1.12,2.25,0.25,0.00,0.00,0.01537,0.00348,0.00088,0.00000,0.004930890
0.44,0.17,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.01,1.42,2.29,0.25,0.00,0.00,0.00200,0.00070,0.00044,0.00000,0.000785525
0.35,0.53,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.59,0.18,2.34,0.25,0.00,0.00,0.00053,0.00124,0.00040,0.00000,0.000544722
0.48,1.91,2.24,0.25,0.00,0.00,0.00070,0.00045,0.00031,0.00000,0.000365985
0.60,1.31,2.34,0.25,0.00,0.00,0.00322,0.00153,0.00057,0.00000,0.001330698
0.36,2.50,2.30,0.25,0.00,0.00,0.00237,0.00100,0.00049,0.00000,0.000964203
0.64,0.12,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.39,2.02,2.25,0.25,0.00,0.00,0.00091,0.00043,0.00032,0.00000,0.000416115
0.58,0.30,2.30,0.25,0.00,0.00,0.00054,0.00087,0.00037,0.00000,0.000446473
0.59,0.32,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.49,0.10,2.29,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.54,1.03,2.14,0.25,0.00,0.00,0.01909,0.00282,0.00096,0.00000,0.005717770
0.31,0.99,2.24,0.25,0.00,0.00,0.02291,0.00524,0.00121,0.00000,0.007340485
0.46,0.12,2.13,0.25,0.00,0.00,0.00132,0.00151,0.00021,0.00000,0.000760370
0.65,1.34,2.27,0.25,0.00,0.00,0.00303,0.00089,0.00049,0.00000,0.001101803
0.57,0.24,2.28,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.60,0.11,2.41,0.25,0.00,0.00,0.00112,0.00251,0.00052,0.00000,0.001036593
0.65,1.45,2.27,0.25,0.00,0.00,0.00163,0.00063,0.00041,0.00000,0.000666938
0.65,0.35,2.34,0.25,0.00,0.00,0.00053,0.00124,0.00040,0.00000,0.000544722
0.58,0.23,2.28,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.48,1.11,2.28,0.25,0.00,0.00,0.01531,0.00360,0.00090,0.00000,0.004951023
0.06,0.09,2.28,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.61,0.08,2.28,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.51,1.11,2.31,0.25,0.00,0.00,0.01524,0.00373,0.00092,0.00000,0.004972663
0.40,0.61,2.29,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.56,0.02,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.50,1.30,2.25,0.25,0.00,0.00,0.00410,0.00079,0.00049,0.00000,0.001342985
0.61,0.04,2.23,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.55,1.59,2.21,0.25,0.00,0.00,0.00117,0.00077,0.00030,0.00000,0.000562305
0.59,0.06,2.22,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.44,0.17,2.24,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.35,0.50,2.26,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.59,0.95,2.34,0.25,0.00,0.00,0.02754,0.01046,0.00145,0.00000,0.009862000
0.36,0.25,2.24,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.38,1.08,2.26,0.25,0.00,0.00,0.01705,0.00339,0.00094,0.00000,0.005344700
0.54,0.10,2.30,0.25,0.00,0.00,0.00054,0.00087,0.00037,0.00000,0.000446473
0.41,1.94,2.29,0.25,0.00,0.00,0.00055,0.00055,0.00034,0.00000,0.000362400
0.45,0.36,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.65,0.32,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.51,0.98,2.27,0.25,0.00,0.00,0.02278,0.00503,0.00123,0.00000,0.007259145
0.52,0.13,2.23,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.63,0.12,2.32,0.25,0.00,0.00,0.00054,0.00087,0.00037,0.00000,0.000446473
0.42,0.94,2.28,0.25,0.00,0.00,0.03004,0.01390,0.00147,0.00000,0.011352988
0.40,0.31,2.21,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.27,2.38,2.24,0.25,0.00,0.00,0.00239,0.00087,0.00041,0.00000,0.000918017
0.63,2.18,2.24,0.25,0.00,0.00,0.00144,0.00049,0.00035,0.00000,0.000570495
0.46,1.12,2.27,0.25,0.00,0.00,0.01531,0.00360,0.00090,0.00000,0.004951023
0.56,0.45,2.26,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.49,1.06,2.27,0.25,0.00,0.00,0.01746,0.00335,0.00099,0.00000,0.005450750
0.20,0.55,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.65,0.04,2.18,0.25,0.00,0.00,0.00117,0.00126,0.00024,0.00000,0.000666288
0.61,1.74,2.24,0.25,0.00,0.00,0.00065,0.00046,0.00031,0.00000,0.000355355
0.58,1.16,2.20,0.25,0.00,0.00,0.01194,0.00234,0.00072,0.00000,0.003750902
0.47,0.48,2.20,0.25,0.00,0.00,0.00102,0.00099,0.00026,0.00000,0.000566173
0.49,0.04,2.31,0.25,0.00,0.00,0.00054,0.00087,0.00037,0.00000,0.000446473
0.48,0.21,2.22,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.62,1.16,2.20,0.25,0.00,0.00,0.01194,0.00234,0.00072,0.00000,0.003750902
0.39,0.19,2.59,0.25,0.00,0.00,0.00264,0.00519,0.00075,0.00000,0.002143620
0.59,2.06,2.22,0.25,0.00,0.00,0.00123,0.00073,0.00031,0.00000,0.000567907
0.57,1.58,2.19,0.25,0.00,0.00,0.00134,0.00106,0.00028,0.00000,0.000669298
0.49,2.10,2.28,0.25,0.00,0.00,0.00104,0.00057,0.00037,0.00000,0.000496955
0.53,1.78,2.18,0.25,0.00,0.00,0.00111,0.00124,0.00023,0.00000,0.000645895
0.98,0.27,2.25,0.25,0.00,0.00,0.03581,0.00948,0.00054,0.00000,0.011459575
0.56,2.32,2.20,0.25,0.00,0.00,0.00236,0.00115,0.00033,0.00000,0.000959965
0.40,1.62,2.26,0.25,0.00,0.00,0.00086,0.00048,0.00032,0.00000,0.000414943
0.36,1.78,2.25,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.41,1.67,2.24,0.25,0.00,0.00,0.00076,0.00046,0.00032,0.00000,0.000383558
0.28,1.63,2.27,0.25,0.00,0.00,0.00067,0.00054,0.00035,0.00000,0.000391170
0.40,1.70,2.25,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.33,1.92,2.26,0.25,0.00,0.00,0.00070,0.00045,0.00031,0.00000,0.000365985
0.37,1.94,2.30,0.25,0.00,0.00,0.00054,0.00089,0.00038,0.00000,0.000451440
0.51,1.65,2.24,0.25,0.00,0.00,0.00080,0.00047,0.00032,0.00000,0.000398140
0.09,1.95,2.27,0.25,0.00,0.00,0.00060,0.00055,0.00035,0.00000,0.000374408
0.42,1.38,2.26,0.25,0.00,0.00,0.00266,0.00063,0.00043,0.00000,0.000931402
0.51,0.27,2.29,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.27,1.69,2.24,0.25,0.00,0.00,0.00071,0.00046,0.00031,0.00000,0.000371140
0.31,1.99,2.25,0.25,0.00,0.00,0.00085,0.00043,0.00032,0.00000,0.000399743
0.44,1.90,2.25,0.25,0.00,0.00,0.00067,0.00045,0.00031,0.00000,0.000358320
0.38,1.04,2.27,0.25,0.00,0.00,0.01864,0.00289,0.00106,0.00000,0.005646578
0.32,1.83,2.28,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000364495
0.61,2.03,2.27,0.25,0.00,0.00,0.00079,0.00055,0.00036,0.00000,0.000425380
0.33,2.11,2.27,0.25,0.00,0.00,0.00104,0.00057,0.00037,0.00000,0.000496955
0.65,1.74,2.28,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362928
0.40,0.38,2.26,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.35,0.23,2.28,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.08,1.69,2.24,0.25,0.00,0.00,0.00071,0.00046,0.00031,0.00000,0.000371140
0.40,1.73,2.25,0.25,0.00,0.00,0.00065,0.00046,0.00031,0.00000,0.000355355
0.15,1.77,2.26,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.06,1.87,2.22,0.25,0.00,0.00,0.00082,0.00068,0.00028,0.00000,0.000445125
0.61,1.63,2.25,0.25,0.00,0.00,0.00086,0.00048,0.00032,0.00000,0.000414943
0.40,1.61,2.25,0.25,0.00,0.00,0.00093,0.00048,0.00033,0.00000,0.000434053
0.57,0.19,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.47,1.66,2.31,0.25,0.00,0.00,0.00054,0.00087,0.00038,0.00000,0.000445160
0.31,0.02,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.06,2.08,2.25,0.25,0.00,0.00,0.00114,0.00044,0.00034,0.00000,0.000479430
0.44,1.76,2.23,0.25,0.00,0.00,0.00081,0.00069,0.00028,0.00000,0.000443897
0.61,2.34,2.27,0.25,0.00,0.00,0.00196,0.00065,0.00042,0.00000,0.000757488
0.36,1.88,2.26,0.25,0.00,0.00,0.00067,0.00045,0.00031,0.00000,0.000358320
0.59,1.67,2.32,0.25,0.00,0.00,0.00054,0.00087,0.00038,0.00000,0.000445160
0.48,0.10,2.26,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.98,1.93,2.23,0.25,0.00,0.00,0.03617,0.00924,0.00051,0.00000,0.011481035
0.59,1.55,2.27,0.25,0.00,0.00,0.00098,0.00055,0.00037,0.00000,0.000475335
0.18,0.25,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.39,0.25,2.26,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.39,0.18,2.24,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.28,2.31,2.25,0.25,0.00,0.00,0.00202,0.00071,0.00039,0.00000,0.000778190
0.47,0.20,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.33,1.55,2.27,0.25,0.00,0.00,0.00098,0.00055,0.00037,0.00000,0.000475335
