S,P,D,F,rcore_flag,rcore,DeltaE,qmax,Score
1.35,0.46,2.92,0.67,0.0,0.0,0.06448,0.0019051482536448666,0.06638514825364486
1.35,0.62,2.92,0.67,0.0,0.0,0.06448,0.0019051482536448666,0.06638514825364486
1.35,0.62,0.14,0.67,0.0,0.0,0.06804,0.0019051482536448666,0.06994514825364487
1.35,0.62,0.14,2.91,0.0,0.0,0.06804,0.0019051482536448666,0.06994514825364487
1.37,0.07,0.63,1.86,0.0,0.0,0.059609999999999996,0.0019051482536448666,0.06151514825364486
1.05,2.07,2.78,3.11,0.0,0.0,0.11070000000000002,0.0019051482536448666,0.11260514825364489
0.6,1.66,0.57,2.72,0.0,0.0,0.047729999999999995,0.0019051482536448666,0.04963514825364486
0.37,1.78,0.18,3.15,0.0,0.0,0.044590000000000005,0.0019051482536448666,0.04649514825364487
0.2,1.78,0.18,3.15,0.0,0.0,0.044590000000000005,0.0019051482536448666,0.04649514825364487
0.2,1.78,0.4,3.15,0.0,0.0,0.044590000000000005,0.0019051482536448666,0.04649514825364487
0.2,1.78,0.4,1.93,0.0,0.0,0.044590000000000005,0.0018798266996519848,0.04646982669965199
1.27,1.41,1.96,0.76,0.0,0.0,0.09699999999999999,0.0019051482536448666,0.09890514825364485
1.26,2.16,2.4,1.43,0.0,0.0,0.11260999999999999,0.0019051482536448666,0.11451514825364485
0.71,2.16,2.4,1.43,0.0,0.0,0.040100000000000004,0.0016161344271055263,0.04171613442710553
0.71,0.06,2.4,1.43,0.0,0.0,0.04056,0.0016161344271055263,0.04217613442710552
0.71,0.06,1.22,1.43,0.0,0.0,0.04213,0.0016351489523872874,0.04376514895238729
0.71,0.06,1.22,1.64,0.0,0.0,0.04213,0.0016534235881413468,0.04378342358814135
0.01,1.2,0.95,0.16,0.0,0.0,0.11173,0.0019051482536448666,0.11363514825364486
1.36,1.67,0.82,3.13,0.0,0.0,0.07523,0.0019051482536448666,0.07713514825364487
1.09,0.38,1.74,3.78,0.0,0.0,0.11747,0.0019051482536448666,0.11937514825364487
1.09,0.59,1.74,3.78,0.0,0.0,0.11747,0.0019051482536448666,0.11937514825364487
1.09,0.59,0.3,3.78,0.0,0.0,0.11689,0.0019051482536448666,0.11879514825364486
1.09,0.59,0.3,0.84,0.0,0.0,0.11689,0.0019051482536448666,0.11879514825364486
0.68,0.01,1.59,1.45,0.0,0.0,0.04205,0.0016161344271055263,0.04366613442710553
0.32,0.01,1.59,1.45,0.0,0.0,0.04205,0.0016161344271055263,0.04366613442710553
0.32,0.01,2.88,1.45,0.0,0.0,0.03901,0.0016161344271055263,0.040626134427105526
0.32,0.01,2.88,2.2,0.0,0.0,0.03901,0.0016351489523872874,0.04064514895238729
0.71,0.17,1.83,1.8,0.0,0.0,0.04188,0.0016351489523872874,0.04351514895238729
0.47,0.27,1.46,1.54,0.0,0.0,0.0421,0.0016161344271055263,0.04371613442710552
1.15,0.47,0.9,3.82,0.0,0.0,0.11965,0.0019051482536448666,0.12155514825364487
