S,P,D,F,rcore_flag,rcore,DeltaE,qmax,Score
0.98,1.71,2.78,3.93,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.78,0.06,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.45,0.06,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.45,1.35,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.73,1.35,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.73,3.44,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.01,3.44,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.01,1.6,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.39,1.6,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.39,0.94,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.56,0.94,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.56,0.05,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.02,1.79,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.27,1.79,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.27,2.91,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.59,2.91,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.59,0.19,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.91,0.19,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.91,2.05,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.83,2.05,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.83,0.14,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.69,0.14,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.69,1.12,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.43,1.12,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.43,0.05,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.44,0.05,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.44,1.04,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.02,1.04,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.02,2.04,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.86,2.04,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.86,1.62,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.79,1.62,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.79,2.01,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.18,2.01,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.18,1.4,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.89,1.4,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.89,1.06,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.89,1.06,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.89,0.27,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
