S,P,D,F,rcore_flag,rcore,DeltaE,qmax,Score
0.66,1.36,2.9,1.14,0.0,0.0,494.79428,1.7866188121086974,496.5808988121087
1.28,1.18,0.64,3.17,0.0,0.0,546.4541399999999,1.9051482536448665,548.3592882536448
0.61,1.41,0.64,3.17,0.0,0.0,561.2104,1.7866188121086974,562.9970188121088
0.61,1.18,1.35,3.17,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.61,1.18,1.35,1.98,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.92,0.87,2.13,3.81,0.0,0.0,781.85406,1.9051482536448665,783.7592082536448
0.69,0.53,2.94,1.67,0.0,0.0,686.05656,1.9051482536448665,687.9617082536448
0.63,0.8,2.66,2.22,0.0,0.0,499.42192,1.9051482536448665,501.3270682536449
0.43,1.36,2.54,0.16,0.0,0.0,780.71029,1.9051482536448665,782.6154382536448
0.62,1.18,1.35,1.98,0.0,0.0,733.9178099999999,1.9051482536448665,735.8229582536447
0.61,2.44,1.35,1.98,0.0,0.0,895.8976,1.8093010702017809,897.7069010702018
0.61,1.18,2.09,1.98,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.61,1.18,2.09,0.57,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
1.1,0.63,1.93,3.18,0.0,0.0,669.63663,1.6877902051090852,671.324420205109
1.04,0.85,1.68,2.0,0.0,0.0,483.66495,1.9051482536448665,485.57009825364486
0.68,1.75,0.03,2.71,0.0,0.0,750.9928400000001,1.9051482536448665,752.8979882536449
0.41,1.86,2.25,0.61,0.0,0.0,485.55326999999994,1.8798266996519848,487.4330966996519
0.61,1.62,2.09,0.57,0.0,0.0,653.74423,1.9051482536448665,655.6493782536448
0.61,1.18,2.19,0.57,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.61,1.18,2.19,3.01,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.08,1.96,1.41,2.26,0.0,0.0,712.1552099999999,1.9051482536448665,714.0603582536447
0.79,0.05,1.0,1.67,0.0,0.0,715.02657,1.856817601110895,716.8833876011109
0.43,1.05,1.67,1.04,0.0,0.0,475.93844,1.9051482536448665,477.8435882536449
1.44,1.18,2.19,3.01,0.0,0.0,1289.0840600000001,1.9051482536448665,1290.989208253645
