rs,rp,rd,rf,r_core_flag,rcore,DeltaE,DeltaEig,hardness,score
0.18943,0.00000,1.00000,1.00000,1.00000,0.00000,0.00013,0.00011,0.00000,0.00024112
2.33867,0.00000,1.00000,1.00000,1.00000,0.00000,0.03863,0.04972,0.00000,0.08834966
0.27635,0.00000,1.00000,1.00000,1.00000,0.00000,0.00014,0.00012,0.00000,0.00025508
0.71551,0.00000,1.00000,1.00000,1.00000,0.00000,0.00007,0.00047,0.00000,0.00053836
0.18976,0.00000,1.00000,1.00000,1.00000,0.00000,0.00013,0.00011,0.00000,0.00024112
0.50640,0.00000,1.00000,1.00000,1.00000,0.00000,0.00012,0.00018,0.00000,0.00030428
2.12190,0.00000,1.00000,1.00000,1.00000,0.00000,0.02755,0.03691,0.00000,0.06445814
2.40056,0.00000,1.00000,1.00000,1.00000,0.00000,0.04187,0.05343,0.00000,0.09529606
0.24957,0.00000,1.00000,1.00000,1.00000,0.00000,0.00014,0.00011,0.00000,0.00025304
0.45875,0.00000,1.00000,1.00000,1.00000,0.00000,0.00013,0.00016,0.00000,0.00029118
1.18142,0.00000,1.00000,1.00000,1.00000,0.00000,0.00239,0.00398,0.00000,0.00637128
0.50305,0.00000,1.00000,1.00000,1.00000,0.00000,0.00012,0.00018,0.00000,0.00030428
1.02445,0.00000,1.00000,1.00000,1.00000,0.00000,0.00117,0.00215,0.00000,0.00331690
0.54754,0.00000,1.00000,1.00000,1.00000,0.00000,0.00007,0.00022,0.00000,0.00028854
0.40485,0.00000,1.00000,1.00000,1.00000,0.00000,0.00013,0.00014,0.00000,0.00027012
2.19611,0.00000,1.00000,1.00000,1.00000,0.00000,0.03138,0.04140,0.00000,0.07277750
0.89012,0.00000,1.00000,1.00000,1.00000,0.00000,0.00051,0.00110,0.00000,0.00161118
1.25772,0.00000,1.00000,1.00000,1.00000,0.00000,0.00318,0.00524,0.00000,0.00842196
1.69716,0.00000,1.00000,1.00000,1.00000,0.00000,0.01179,0.01754,0.00000,0.02932796
